County_Code,County_Name,Const_Code,Constituency_Name,Caw_Code,Caw_Name,PS_Code,Polling_Station_Name
024,West Pokot,132,Pokot South,0657,Chepareria,012,Pserum Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,013,Kapseker Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,014,Kaikai Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,015,Chesra Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,016,Kapsimatia Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,017,Nasukuta Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,018,Priokwo Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,019,Korelach Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,020,Senetwo Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,021,Pkatieny Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,022,Ywalateke Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,023,Cheptuyis Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,024,Kalya Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,025,Propoi Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,026,Reper Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,027,Kosulol Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,028,Mumuch Nursery School
024,West Pokot,132,Pokot South,0657,Chepareria,029,Marsitot Nursery School
024,West Pokot,132,Pokot South,0657,Chepareria,030,Chelombai Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,031,Kamatira Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,032,Tirir Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,033,Naramam Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,034,Chepturngwuny Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,035,Mongorion Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,036,Kangorio Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,037,Chemotong Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,038,Kapkirwok Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,039,Kopoluk Nursery School
024,West Pokot,132,Pokot South,0657,Chepareria,040,Lopalekwa Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,041,Chepkorniswo Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,042,Msalaba Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,043,Sla Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,044,Rekeret Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,045,Chepareria Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,046,Kapkarawai Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,047,Kaptekeu Trading Centre
024,West Pokot,132,Pokot South,0657,Chepareria,048,Kapombo Nursery  School
024,West Pokot,132,Pokot South,0657,Chepareria,049,Mokowon Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,050,Chelakatet Nursery School
024,West Pokot,132,Pokot South,0657,Chepareria,051,Poroswo Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,052,Simat Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,053,Kakalas Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,054,Chepukat Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,055,Kaghat Pre Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,056,Ririmboi Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,057,Chepakul Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,058,Kamas Primary School
024,West Pokot,132,Pokot South,0657,Chepareria,059,Kaptengok Nursery School
024,West Pokot,132,Pokot South,0657,Chepareria,060,Kolion Nursery School
024,West Pokot,132,Pokot South,0657,Chepareria,061,Toroipkoi Nursery School
024,West Pokot,132,Pokot South,0657,Chepareria,062,Kanyikeny Nursery School
024,West Pokot,132,Pokot South,0657,Chepareria,063,Chepel Nursery School
024,West Pokot,132,Pokot South,0658,Batei,064,Torokit Primary School
024,West Pokot,132,Pokot South,0658,Batei,065,Ptimorwo Primary School
024,West Pokot,132,Pokot South,0658,Batei,066,Sokogh Primary School
024,West Pokot,132,Pokot South,0658,Batei,067,Sokut Nursery School
024,West Pokot,132,Pokot South,0658,Batei,068,Kuyogh Primary School
024,West Pokot,132,Pokot South,0658,Batei,069,Orolwo Nursery School
024,West Pokot,132,Pokot South,0658,Batei,070,Sobukwo Primary School
024,West Pokot,132,Pokot South,0658,Batei,071,Saya Primary School
024,West Pokot,132,Pokot South,0658,Batei,072,Ortum Boys Primary School
024,West Pokot,132,Pokot South,0658,Batei,073,Kapara Primary School
024,West Pokot,132,Pokot South,0658,Batei,074,Monjorwa Primary School
024,West Pokot,132,Pokot South,0658,Batei,075,Kerelwa Primary School
024,West Pokot,132,Pokot South,0658,Batei,076,Samor Primary School
024,West Pokot,132,Pokot South,0658,Batei,077,Morpus Primary School
024,West Pokot,132,Pokot South,0658,Batei,078,Cheptuya Primary School
024,West Pokot,132,Pokot South,0658,Batei,079,Sebit Primary School
024,West Pokot,132,Pokot South,0658,Batei,080,Kochiy Primary School
024,West Pokot,132,Pokot South,0658,Batei,081,Parua Primary School
024,West Pokot,132,Pokot South,0658,Batei,082,Kapkaremba Primary School
024,West Pokot,132,Pokot South,0658,Batei,083,Chepkoriong Primary School
024,West Pokot,132,Pokot South,0658,Batei,084,Samich Primary School
024,West Pokot,132,Pokot South,0658,Batei,085,Ngerel Primary School
024,West Pokot,132,Pokot South,0658,Batei,086,Psiywo Primary School
024,West Pokot,132,Pokot South,0658,Batei,087,Kapchemogen Primary School
024,West Pokot,132,Pokot South,0658,Batei,088,Seretow Primary School
024,West Pokot,132,Pokot South,0658,Batei,089,Kadow Nursery School
024,West Pokot,132,Pokot South,0658,Batei,090,Koporoch Nursery School
024,West Pokot,132,Pokot South,0658,Batei,091,Psirwo Primary School
024,West Pokot,132,Pokot South,0658,Batei,092,Chepropogh Nursery School
024,West Pokot,132,Pokot South,0658,Batei,093,Emboghat Primary School
024,West Pokot,132,Pokot South,0658,Batei,094,Ptarkong Primary School
024,West Pokot,132,Pokot South,0658,Batei,095,Kaplelach Primary School
024,West Pokot,132,Pokot South,0658,Batei,096,Peinon Primary School
024,West Pokot,132,Pokot South,0658,Batei,097,Psamar Primary School
024,West Pokot,132,Pokot South,0658,Batei,098,Kapkepot Primary School
024,West Pokot,132,Pokot South,0658,Batei,099,Tonyer Primary School
024,West Pokot,132,Pokot South,0659,Lelan,100,Korosion Primary School
024,West Pokot,132,Pokot South,0659,Lelan,101,Mokoyon Primary School
024,West Pokot,132,Pokot South,0659,Lelan,102,Porowo Primary School
024,West Pokot,132,Pokot South,0659,Lelan,103,Cheparten Primary School
024,West Pokot,132,Pokot South,0659,Lelan,104,Kapkunyuk Primary School
024,West Pokot,132,Pokot South,0659,Lelan,105,Kaptabuk Catholic Primary School
024,West Pokot,132,Pokot South,0659,Lelan,106,Kapsang'ar Primary School
024,West Pokot,132,Pokot South,0659,Lelan,107,Muruny Primary School
024,West Pokot,132,Pokot South,0659,Lelan,108,Kabichbich Primary School
024,West Pokot,132,Pokot South,0659,Lelan,109,Imonpoghet Primary School
024,West Pokot,132,Pokot South,0659,Lelan,110,Kapsait Primary School
024,West Pokot,132,Pokot South,0659,Lelan,111,Kapkanyar Primary School
024,West Pokot,132,Pokot South,0659,Lelan,112,Chorwai Primary School
024,West Pokot,132,Pokot South,0659,Lelan,113,Ringring Primary School
024,West Pokot,132,Pokot South,0659,Lelan,114,Chorok Primary School
024,West Pokot,132,Pokot South,0659,Lelan,115,Msiywon Primary School
024,West Pokot,132,Pokot South,0659,Lelan,116,Simotwo Primary School
024,West Pokot,132,Pokot South,0659,Lelan,117,Kalotwari Primary School
024,West Pokot,132,Pokot South,0659,Lelan,118,Kanyanguru Centre
024,West Pokot,132,Pokot South,0659,Lelan,119,Chepkono Primary School
024,West Pokot,132,Pokot South,0659,Lelan,120,Lomuke Primary School
024,West Pokot,132,Pokot South,0659,Lelan,121,Lain Primary School
024,West Pokot,132,Pokot South,0659,Lelan,122,Kaptum Primary School
024,West Pokot,132,Pokot South,0659,Lelan,123,Kariamakitai Primary School
024,West Pokot,132,Pokot South,0659,Lelan,124,Koghmuu Primary School
024,West Pokot,132,Pokot South,0659,Lelan,125,Kokwoplekwa Primary School
024,West Pokot,132,Pokot South,0659,Lelan,126,Kanyaltin Trading Centre
024,West Pokot,132,Pokot South,0659,Lelan,127,Murkisian Primary School
024,West Pokot,132,Pokot South,0659,Lelan,128,Saramee Primary School
024,West Pokot,132,Pokot South,0659,Lelan,129,Plalang Primary School
024,West Pokot,132,Pokot South,0659,Lelan,130,Psukuno Nursery School
024,West Pokot,132,Pokot South,0659,Lelan,131,Mbayai Trading Centre
024,West Pokot,132,Pokot South,0659,Lelan,132,Loyamuruk Trading Centre
024,West Pokot,132,Pokot South,0659,Lelan,133,Chepkieny Trading Centre
024,West Pokot,132,Pokot South,0659,Lelan,134,Kaptala Trading Centre
024,West Pokot,132,Pokot South,0659,Lelan,135,Koitongogh Trading Centre
024,West Pokot,132,Pokot South,0659,Lelan,136,Manian Trading Centre
024,West Pokot,132,Pokot South,0659,Lelan,137,Kutopmony Primary School
024,West Pokot,132,Pokot South,0659,Lelan,138,Kaporor Nursery School
024,West Pokot,132,Pokot South,0659,Lelan,139,Meshau Primary School
024,West Pokot,132,Pokot South,0659,Lelan,140,Chepkontol Trading Centre
024,West Pokot,132,Pokot South,0659,Lelan,141,Tachit Primary School
024,West Pokot,132,Pokot South,0659,Lelan,142,Apuk Primary School
024,West Pokot,132,Pokot South,0659,Lelan,143,Kapchemok Primary School
024,West Pokot,132,Pokot South,0659,Lelan,144,Chepungon Primary School
024,West Pokot,132,Pokot South,0659,Lelan,145,Psukuno Primary School
024,West Pokot,132,Pokot South,0659,Lelan,146,Ptunyony Trading Centre
024,West Pokot,132,Pokot South,0659,Lelan,147,Kapsepai Primary School
024,West Pokot,132,Pokot South,0659,Lelan,148,Tukumo Primary School
024,West Pokot,132,Pokot South,0659,Lelan,149,Kadukunya Nursery School
024,West Pokot,132,Pokot South,0659,Lelan,150,Chepororwa Nursery School
024,West Pokot,132,Pokot South,0659,Lelan,151,Chepkata Primary School
024,West Pokot,132,Pokot South,0659,Lelan,152,Amerreng Nursery School
024,West Pokot,132,Pokot South,0659,Lelan,153,Kamashan Water Point
024,West Pokot,132,Pokot South,0659,Lelan,154,Kipat Primary School
024,West Pokot,132,Pokot South,0659,Lelan,155,Remaa Nursery School
024,West Pokot,132,Pokot South,0659,Lelan,156,Melewa Nursery School
024,West Pokot,132,Pokot South,0659,Lelan,157,Chesilikich Cattle Dip
024,West Pokot,132,Pokot South,0659,Lelan,158,Ksai Water Point
024,West Pokot,132,Pokot South,0659,Lelan,159,Lopusimoru Nursery School
024,West Pokot,132,Pokot South,0659,Lelan,160,Pyapus Nursery School
024,West Pokot,132,Pokot South,0659,Lelan,161,Tonoyon Nursery School
024,West Pokot,132,Pokot South,0659,Lelan,162,Munus Nursery School
024,West Pokot,132,Pokot South,0659,Lelan,163,Poriorop Trading Centre
024,West Pokot,132,Pokot South,0659,Lelan,164,Daraja Mungu Trading Centre
024,West Pokot,132,Pokot South,0660,Tapach,165,Nyarpat Primary School
024,West Pokot,132,Pokot South,0660,Tapach,166,Sondany Primary School
024,West Pokot,132,Pokot South,0660,Tapach,167,Kapchikar Primary School
024,West Pokot,132,Pokot South,0660,Tapach,168,Nyarkulian Primary School
024,West Pokot,132,Pokot South,0660,Tapach,169,Kaporowo Centre
024,West Pokot,132,Pokot South,0660,Tapach,170,Sina Primary School
024,West Pokot,132,Pokot South,0660,Tapach,171,Ptop Primary School
024,West Pokot,132,Pokot South,0660,Tapach,172,Tangasia Primary School
024,West Pokot,132,Pokot South,0660,Tapach,173,Kokwopsis Primary School
024,West Pokot,132,Pokot South,0660,Tapach,174,Tapach Primary School
024,West Pokot,132,Pokot South,0660,Tapach,175,Kamelei Primary School
024,West Pokot,132,Pokot South,0660,Tapach,176,Cheptapesia Primary School
024,West Pokot,132,Pokot South,0660,Tapach,177,Chongis Primary School
024,West Pokot,132,Pokot South,0660,Tapach,178,Chemolo Primary School
024,West Pokot,132,Pokot South,0660,Tapach,179,Chepkalit Primary School
024,West Pokot,132,Pokot South,0660,Tapach,180,Kachepurkong Primary School
024,West Pokot,132,Pokot South,0660,Tapach,181,Kaipawis Primary School
024,West Pokot,132,Pokot South,0660,Tapach,182,Sesimwo Primary School
024,West Pokot,132,Pokot South,0660,Tapach,183,Telo Primary School
024,West Pokot,132,Pokot South,0660,Tapach,184,Pilil  Primary School
024,West Pokot,132,Pokot South,0660,Tapach,185,Tororo Primary School
024,West Pokot,132,Pokot South,0660,Tapach,186,Sikowo Nursery School
024,West Pokot,132,Pokot South,0660,Tapach,187,Kapushen Primary School
024,West Pokot,132,Pokot South,0660,Tapach,188,Sopowen Primary School
024,West Pokot,132,Pokot South,0660,Tapach,189,Tarak Primary School
024,West Pokot,132,Pokot South,0660,Tapach,190,Kakres Primary School
024,West Pokot,132,Pokot South,0660,Tapach,191,Kaghot Primary School
024,West Pokot,132,Pokot South,0660,Tapach,192,Pchotoy Primary School
024,West Pokot,132,Pokot South,0660,Tapach,193,Karelachon Nursery School
024,West Pokot,132,Pokot South,0660,Tapach,194,Psutonu Primary School
024,West Pokot,132,Pokot South,0660,Tapach,195,Chemoril Primary School
024,West Pokot,132,Pokot South,0660,Tapach,196,Losa Nursery School
024,West Pokot,132,Pokot South,0660,Tapach,197,Lulwoi Nursery School
024,West Pokot,132,Pokot South,0660,Tapach,198,Marangar Nursery School
024,West Pokot,132,Pokot South,0660,Tapach,199,Chebon Nursery School
024,West Pokot,132,Pokot South,0660,Tapach,200,Kalitit Nursery School
024,West Pokot,132,Pokot South,0660,Tapach,201,Emsosion Nursery School
025,Samburu,133,Samburu West,0661,Lodokejek,001,Lolua Village (Mobile)
025,Samburu,133,Samburu West,0661,Lodokejek,002,Mugur Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,003,Lmisigiyoi Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,004,Lariak Orok  Nursery School
025,Samburu,133,Samburu West,0661,Lodokejek,005,Daraja Nursery School
025,Samburu,133,Samburu West,0661,Lodokejek,006,Kisima Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,007,Lalaing'ok Nursery School
025,Samburu,133,Samburu West,0661,Lodokejek,008,Naiborkeju Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,009,Lpetpet Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,010,Loltulelei Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,011,Lkiloriti Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,012,Lodokejek Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,013,Locho Nursery School
025,Samburu,133,Samburu West,0661,Lodokejek,014,Sura Adoru Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,015,Kirimun Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,016,Kirimun Nursery School
025,Samburu,133,Samburu West,0661,Lodokejek,017,Garma Nursery School
025,Samburu,133,Samburu West,0661,Lodokejek,018,Kelele Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,019,Nenker'pus Primary School
025,Samburu,133,Samburu West,0661,Lodokejek,020,Ng'amata Primary School
025,Samburu,133,Samburu West,0662,Suguta Marmar,021,Kitabor Primary School
025,Samburu,133,Samburu West,0662,Suguta Marmar,022,Lolmolog Primary School
025,Samburu,133,Samburu West,0662,Suguta Marmar,023,Lorukoti Primary School
025,Samburu,133,Samburu West,0662,Suguta Marmar,024,Lmari Nursery School
025,Samburu,133,Samburu West,0662,Suguta Marmar,025,Logorate Primary School
025,Samburu,133,Samburu West,0662,Suguta Marmar,026,Angata Rongai Primary School
025,Samburu,133,Samburu West,0662,Suguta Marmar,027,Nkutoto Primary School
025,Samburu,133,Samburu West,0662,Suguta Marmar,028,Lchoro Lelerai Primary School
025,Samburu,133,Samburu West,0662,Suguta Marmar,029,Suguta Marmar Primary School
025,Samburu,133,Samburu West,0662,Suguta Marmar,030,Suguta Marmar Nursery School
025,Samburu,133,Samburu West,0662,Suguta Marmar,031,Nasur Primary School
025,Samburu,133,Samburu West,0662,Suguta Marmar,032,Amaiya Primary School
025,Samburu,133,Samburu West,0662,Suguta Marmar,033,Longewan Primary School
025,Samburu,133,Samburu West,0663,Maralal,034,Nomotio Primary School
025,Samburu,133,Samburu West,0663,Maralal,035,Lgos Primary School
025,Samburu,133,Samburu West,0663,Maralal,036,Lpartuk Primary School
025,Samburu,133,Samburu West,0663,Maralal,037,Lkuroto Primary School
025,Samburu,133,Samburu West,0663,Maralal,038,Maralal Equity(Open)
025,Samburu,133,Samburu West,0663,Maralal,039,Samburu Teachers Sacco(Open)
025,Samburu,133,Samburu West,0663,Maralal,040,Ap Line I (Open)
025,Samburu,133,Samburu West,0663,Maralal,041,Highway Maralal (Open)
025,Samburu,133,Samburu West,0663,Maralal,042,Luma Morr Nursery School
025,Samburu,133,Samburu West,0663,Maralal,043,Maralal D.E.B. Primary School
025,Samburu,133,Samburu West,0663,Maralal,044,Soitpus Nursery School
025,Samburu,133,Samburu West,0663,Maralal,045,Kirisia Cereals Board
025,Samburu,133,Samburu West,0663,Maralal,046,Shabaa Primary School
025,Samburu,133,Samburu West,0663,Maralal,047,Tamiyoi Nursery School
025,Samburu,133,Samburu West,0663,Maralal,048,Ng'ari Primary School
025,Samburu,133,Samburu West,0663,Maralal,049,Barabara Nursery School
025,Samburu,133,Samburu West,0663,Maralal,050,Milimani Primary School
025,Samburu,133,Samburu West,0663,Maralal,051,Yamoo Nursery School
025,Samburu,133,Samburu West,0663,Maralal,052,Lporos Primary School
025,Samburu,133,Samburu West,0663,Maralal,053,Lmutaro Primary School
025,Samburu,133,Samburu West,0663,Maralal,054,Yare Nursery School
025,Samburu,133,Samburu West,0663,Maralal,055,Lankarn Nursery School
025,Samburu,133,Samburu West,0663,Maralal,056,Loikas Primary School
025,Samburu,133,Samburu West,0663,Maralal,057,Maralal Allamano Nursery
025,Samburu,133,Samburu West,0663,Maralal,058,Kenyatta Stadium
025,Samburu,133,Samburu West,0663,Maralal,059,P.C.E.A Maralal Primary School
025,Samburu,133,Samburu West,0663,Maralal,060,Mbukiwa Maralal(Open)
025,Samburu,133,Samburu West,0663,Maralal,061,Maralal Social Hall(Open)
025,Samburu,133,Samburu West,0663,Maralal,062,Allamano Nursery School
025,Samburu,133,Samburu West,0663,Maralal,063,Madrasa Nursery School
025,Samburu,133,Samburu West,0663,Maralal,064,Pcea Nursery School Maralal
025,Samburu,133,Samburu West,0663,Maralal,065,Morijoi Primary School
025,Samburu,133,Samburu West,0663,Maralal,066,Ledero Primary School
025,Samburu,133,Samburu West,0663,Maralal,067,Muslim Primary School
025,Samburu,133,Samburu West,0663,Maralal,068,Maralal Deb Nursery School
025,Samburu,133,Samburu West,0663,Maralal,069,Madrasa Primary School
025,Samburu,133,Samburu West,0663,Maralal,070,Prison Nursery School
025,Samburu,133,Samburu West,0663,Maralal,071,Lakira Primary School
025,Samburu,133,Samburu West,0663,Maralal,072,Loikas Nursery School
025,Samburu,133,Samburu West,0663,Maralal,073,St. Paul Primary School
025,Samburu,133,Samburu West,0664,Loosuk,074,Loiborngare Primary School
025,Samburu,133,Samburu West,0664,Loosuk,075,Lolmisigiyoi Nursery School
025,Samburu,133,Samburu West,0664,Loosuk,076,Loosuk Primary School
025,Samburu,133,Samburu West,0664,Loosuk,077,Pura Primary School
025,Samburu,133,Samburu West,0664,Loosuk,078,Lolkunono Primary School
025,Samburu,133,Samburu West,0664,Loosuk,079,Nkopeliani Primary School
025,Samburu,133,Samburu West,0664,Loosuk,080,Lchinge'i Primary School
025,Samburu,133,Samburu West,0664,Loosuk,081,Lorosoit Nursery School
025,Samburu,133,Samburu West,0664,Loosuk,082,Lesidai Primary School
025,Samburu,133,Samburu West,0664,Loosuk,083,Lorrian Nursery School
025,Samburu,133,Samburu West,0665,Poro,084,Sirata Oirobi Primary School
025,Samburu,133,Samburu West,0665,Poro,085,Lemisigiyo Primary School
025,Samburu,133,Samburu West,0665,Poro,086,Seketet Primary School
025,Samburu,133,Samburu West,0665,Poro,087,Sawan Nursery School
025,Samburu,133,Samburu West,0665,Poro,088,Loiting Primary School
025,Samburu,133,Samburu West,0665,Poro,089,Siambu Primary School
025,Samburu,133,Samburu West,0665,Poro,090,Lorrok Primary School
025,Samburu,133,Samburu West,0665,Poro,091,Ntachata Nursery School
025,Samburu,133,Samburu West,0665,Poro,092,Ngano Primary School
025,Samburu,133,Samburu West,0665,Poro,093,Nkejumuny Primary School
025,Samburu,133,Samburu West,0665,Poro,094,Nauneri Primary School
025,Samburu,133,Samburu West,0665,Poro,095,Ladala Nursery School
025,Samburu,134,Samburu North,0666,El-Barta,001,Ng'ilai Primary School
025,Samburu,134,Samburu North,0666,El-Barta,002,Lorokonyekie Nursery School
025,Samburu,134,Samburu North,0666,El-Barta,003,Bendera Primary School
025,Samburu,134,Samburu North,0666,El-Barta,004,Baragoi Primary School
025,Samburu,134,Samburu North,0666,El-Barta,005,Munanda Nursery School
025,Samburu,134,Samburu North,0666,El-Barta,006,Bendera Nursery School
025,Samburu,134,Samburu North,0666,El-Barta,007,Huruma Nursery School
025,Samburu,134,Samburu North,0666,El-Barta,008,Naling'agor Nursery School
025,Samburu,134,Samburu North,0666,El-Barta,009,Suyan Nursery (Mobile)
025,Samburu,134,Samburu North,0666,El-Barta,010,Soito Ng'iron Nursery School
025,Samburu,134,Samburu North,0666,El-Barta,011,Sulubei  Nursery (Mobile)
025,Samburu,134,Samburu North,0666,El-Barta,012,Masikita Primary School
025,Samburu,134,Samburu North,0666,El-Barta,013,Nakuakui Village ( Mobile)
025,Samburu,134,Samburu North,0666,El-Barta,014,Lekairab Village (Mobile)
025,Samburu,134,Samburu North,0666,El-Barta,015,Mbukoi Nursery (Mobile)
025,Samburu,134,Samburu North,0667,Nachola,016,Natiir Primary School
025,Samburu,134,Samburu North,0667,Nachola,017,Natiti Primary School
025,Samburu,134,Samburu North,0667,Nachola,018,Lomirok Dam (Mobile)
025,Samburu,134,Samburu North,0667,Nachola,019,Suguta Valley Primary School
025,Samburu,134,Samburu North,0667,Nachola,020,Nachola Primary School
025,Samburu,134,Samburu North,0667,Nachola,021,Nayana-Atiir Village (Mobile)
025,Samburu,134,Samburu North,0667,Nachola,022,Natrukan Terter (Mobile)
025,Samburu,134,Samburu North,0667,Nachola,023,Morua-Ngibuin ( Mobile)
025,Samburu,134,Samburu North,0667,Nachola,024,Natiti Nursery School
025,Samburu,134,Samburu North,0667,Nachola,025,Marti Primary School
025,Samburu,134,Samburu North,0667,Nachola,026,Katowana Nursery School
025,Samburu,134,Samburu North,0667,Nachola,027,Charda Nursery School
025,Samburu,134,Samburu North,0668,Ndoto,028,Latakweny Primary School
025,Samburu,134,Samburu North,0668,Ndoto,029,Loindong'o Nursery School
025,Samburu,134,Samburu North,0668,Ndoto,030,Ndonyo-Wuas Village
025,Samburu,134,Samburu North,0668,Ndoto,031,Keno Village Nursery
025,Samburu,134,Samburu North,0668,Ndoto,032,Loikumkum Primary School
025,Samburu,134,Samburu North,0668,Ndoto,033,Sererit Primary School
025,Samburu,134,Samburu North,0668,Ndoto,034,Simiti Primary School
025,Samburu,134,Samburu North,0668,Ndoto,035,Ura Primary School
025,Samburu,134,Samburu North,0668,Ndoto,036,Tangar Primary School
025,Samburu,134,Samburu North,0668,Ndoto,037,Loodua Primary School
025,Samburu,134,Samburu North,0668,Ndoto,038,Lesirkan Primary School
025,Samburu,134,Samburu North,0668,Ndoto,039,Lesirkan Nursery School
025,Samburu,134,Samburu North,0668,Ndoto,040,Arsim Primary School
025,Samburu,134,Samburu North,0668,Ndoto,041,Illaut Primary School
025,Samburu,134,Samburu North,0668,Ndoto,042,Siang'an Nursery School
025,Samburu,134,Samburu North,0668,Ndoto,043,Ng'uronit Research Station
025,Samburu,134,Samburu North,0668,Ndoto,044,Kelesua Primary School
025,Samburu,134,Samburu North,0668,Ndoto,045,Seren Primary School
025,Samburu,134,Samburu North,0669,Nyiro,046,Naingasiai  Mobile
025,Samburu,134,Samburu North,0669,Nyiro,047,Uaso Rongai Primary School
025,Samburu,134,Samburu North,0669,Nyiro,048,Lokuto Village (Mobile)
025,Samburu,134,Samburu North,0669,Nyiro,049,Kawap Primary School
025,Samburu,134,Samburu North,0669,Nyiro,050,Sumuruai Primary School
025,Samburu,134,Samburu North,0669,Nyiro,051,Loruko Nursery School
025,Samburu,134,Samburu North,0669,Nyiro,052,Lmerim Nursery School
025,Samburu,134,Samburu North,0669,Nyiro,053,South Horr Primary School
025,Samburu,134,Samburu North,0669,Nyiro,054,Losurkoi Nursery School
025,Samburu,134,Samburu North,0669,Nyiro,055,Tuum Forest Station
025,Samburu,134,Samburu North,0669,Nyiro,056,Tuum Primary School
025,Samburu,134,Samburu North,0669,Nyiro,057,Nakeor Manyatta (Mobile)
025,Samburu,134,Samburu North,0669,Nyiro,058,Parkati Primary School
025,Samburu,134,Samburu North,0669,Nyiro,059,Lareorok Primary School
025,Samburu,134,Samburu North,0669,Nyiro,060,Loonjorin Primary School
025,Samburu,134,Samburu North,0669,Nyiro,061,Anderi Primary School
025,Samburu,134,Samburu North,0669,Nyiro,062,Keree Primary School
025,Samburu,134,Samburu North,0669,Nyiro,063,Consollata Nursery School
025,Samburu,134,Samburu North,0669,Nyiro,064,Sarima Village (Mobile)
025,Samburu,134,Samburu North,0670,Angata Nanyokie,065,Loltulelei Nursery School
025,Samburu,134,Samburu North,0670,Angata Nanyokie,066,Soit Pus Primary School
025,Samburu,134,Samburu North,0670,Angata Nanyokie,067,Sunoni Primary School
025,Samburu,134,Samburu North,0670,Angata Nanyokie,068,Angata Nanyokie Primary School
025,Samburu,134,Samburu North,0670,Angata Nanyokie,069,Lonkutukie Forest (Mobile)
025,Samburu,134,Samburu North,0670,Angata Nanyokie,070,Nkorika Primary School
025,Samburu,134,Samburu North,0670,Angata Nanyokie,071,Barsaloi Primary School
025,Samburu,134,Samburu North,0670,Angata Nanyokie,072,Lpusi Primary School
025,Samburu,134,Samburu North,0670,Angata Nanyokie,073,Morijo Primary School
025,Samburu,134,Samburu North,0670,Angata Nanyokie,074,Lulu Primary School
025,Samburu,134,Samburu North,0670,Angata Nanyokie,075,Ngavai Nursery School
025,Samburu,134,Samburu North,0670,Angata Nanyokie,076,Lulu Forest Station
025,Samburu,134,Samburu North,0671,Baawa,077,Muruankai Primary School
025,Samburu,134,Samburu North,0671,Baawa,078,Lchakwai Primary School
025,Samburu,134,Samburu North,0671,Baawa,079,Nonkeek Primary School
025,Samburu,134,Samburu North,0671,Baawa,080,Lorok-Lolmongo Nursery School
025,Samburu,134,Samburu North,0671,Baawa,081,Opiroi Primary School
025,Samburu,134,Samburu North,0671,Baawa,082,Nomboroi  Primary School
025,Samburu,134,Samburu North,0671,Baawa,083,Nomboroi Nursery School
025,Samburu,134,Samburu North,0671,Baawa,084,Naimarlal Primary School
025,Samburu,134,Samburu North,0671,Baawa,085,Laililai Nursery School
025,Samburu,134,Samburu North,0671,Baawa,086,Leiir Primary School
025,Samburu,134,Samburu North,0671,Baawa,087,Baawa Primary School
025,Samburu,134,Samburu North,0671,Baawa,088,Baawa Nursery School
025,Samburu,135,Samburu East,0672,Waso,001,Santait Well Mobile
025,Samburu,135,Samburu East,0672,Waso,002,Kinya Village Mobile
025,Samburu,135,Samburu East,0672,Waso,003,Sere-Olipi Primary School
025,Samburu,135,Samburu East,0672,Waso,004,Kauro Mobile
