County_Code,County_Name,Const_Code,Constituency_Name,Caw_Code,Caw_Name,PS_Code,Polling_Station_Name,lon,lat
012,Meru,058,Central Imenti,0287,Abothuguchi West,069,Muri Primary School,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,070,Githongo Tea Factory,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,071,Rwathi Tea Buying Centre,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,072,Karugwa Coffee Factory,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,073,Mankuru Tea Buying Centre,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,074,Muriinya Tea Buying Centre,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,075,Kithirune Primary School,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,076,Muruugi Primary School,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,077,Kioru Primary School,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,078,Kithirune Girls Secondary School,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,079,Mbwinjeru Primary School,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,080,Kaguma Primary School,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,081,Ngaacia Tea Buying Centre,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,082,Kamurita Tea Buying,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,083,Kauruu Tea Buying Centre,,
012,Meru,058,Central Imenti,0287,Abothuguchi West,084,Abothuguchi Boarding Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,085,Gitiye Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,086,Mujwa Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,087,Kiija Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,088,Ng'onga Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,089,Muthikiine Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,090,Makandune Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,091,Matetu Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,092,Kanywee Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,093,Gikuuru Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,094,Nkura Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,095,Manthi Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,096,Kiamuri Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,097,Kauthene Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,098,Mpindi Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,099,Rikana Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,100,Mck Mukuune Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,101,Gacuru Primary School,,
012,Meru,058,Central Imenti,0288,Kiagu,102,Gitune Coffee Factory,,
012,Meru,058,Central Imenti,0288,Kiagu,103,Karimbene Shopping Centre,,
012,Meru,058,Central Imenti,0288,Kiagu,104,St. Paul's Makandune Secondary School,,
012,Meru,059,South Imenti,0290,Mitunguu,001,Muguru Coffee Factory,,
012,Meru,059,South Imenti,0290,Mitunguu,002,Muguru Primary School,37.69429882999999,-0.0728925
012,Meru,059,South Imenti,0290,Mitunguu,003,Kithunguri Primary School,37.68591161,-0.082496388
012,Meru,059,South Imenti,0290,Mitunguu,004,Nkumari Coffee Factory,,
012,Meru,059,South Imenti,0290,Mitunguu,005,Ndamene Primary School,37.71348022,-0.086147777
012,Meru,059,South Imenti,0290,Mitunguu,006,Rwompo Primary School,37.77853910999998,-0.121661111
012,Meru,059,South Imenti,0290,Mitunguu,007,Gaceero Primary School,,
012,Meru,059,South Imenti,0290,Mitunguu,008,Mitunguu Primary School,37.78281661,-0.1074575
012,Meru,059,South Imenti,0290,Mitunguu,009,Muungu Primary School,37.73792633,-0.100243888
012,Meru,059,South Imenti,0290,Mitunguu,010,Nkungugu Coffee Factory,,
012,Meru,059,South Imenti,0290,Mitunguu,011,Mamuru Primary School,,
012,Meru,059,South Imenti,0290,Mitunguu,012,Kaurone Primary School,37.79635828,-0.113036944
012,Meru,059,South Imenti,0290,Mitunguu,013,Mbeti Primary School,37.84155328,-0.105637222
012,Meru,059,South Imenti,0290,Mitunguu,014,Nkumari Primary School,37.71694828,-0.096657222
012,Meru,059,South Imenti,0291,Igoji East,015,Rurama Primary School,,
012,Meru,059,South Imenti,0291,Igoji East,016,St. Elizabeth Primary School,37.785616,-0.456516
012,Meru,059,South Imenti,0291,Igoji East,017,Nchigi Primary School,37.67438356,-0.205011111
012,Meru,059,South Imenti,0291,Igoji East,018,Kathigiri Boarding Primary School,,
012,Meru,059,South Imenti,0291,Igoji East,019,Karoe Primary School,37.68615522,-0.197129444
012,Meru,059,South Imenti,0291,Igoji East,020,Njerune Primary School,37.71223717,-0.198701388
012,Meru,059,South Imenti,0291,Igoji East,021,Gicici Primary School,,
012,Meru,059,South Imenti,0291,Igoji East,022,St. Joseph Primary School,37.785616,-0.456516
012,Meru,059,South Imenti,0291,Igoji East,023,Igoji Primary School,37.69055411,-0.190280833
012,Meru,059,South Imenti,0291,Igoji East,024,Kagumone Primary School,37.666788,-0.18248
012,Meru,059,South Imenti,0291,Igoji East,025,St. Jude Kk Primary School,37.785616,-0.456516
012,Meru,059,South Imenti,0291,Igoji East,026,Geeto Primary School,37.69239272,-0.179056944
012,Meru,059,South Imenti,0291,Igoji East,027,Igoji Boys Secondary School,37.69055411,-0.190280833
012,Meru,059,South Imenti,0291,Igoji East,028,Nkugwe Primary School,37.71802806,-0.1921075
012,Meru,059,South Imenti,0291,Igoji East,029,Rwarene Primary School,37.7036755,-0.186385277
012,Meru,059,South Imenti,0291,Igoji East,030,Gatuntune Primary School,37.70722272,-0.176633611
012,Meru,059,South Imenti,0291,Igoji East,031,Machegene Primary School,37.72087078,-0.174608055
012,Meru,059,South Imenti,0291,Igoji East,032,Mworoga Primary School,,
012,Meru,059,South Imenti,0291,Igoji East,033,Gikurune Primary School,37.67920356,-0.178613333
012,Meru,059,South Imenti,0291,Igoji East,034,Kireru Primary School,,
012,Meru,059,South Imenti,0291,Igoji East,035,Gitine  Primary School,,
012,Meru,059,South Imenti,0291,Igoji East,036,Muringombaine Primary School,37.67079855999999,-0.170873611
012,Meru,059,South Imenti,0291,Igoji East,037,Kathangari Primary School,37.792529,-0.458957
012,Meru,059,South Imenti,0291,Igoji East,038,Kiune  Primary School,37.653358,-0.160826944
012,Meru,059,South Imenti,0291,Igoji East,039,Muriru Primary School,37.64449967,-0.161090277
012,Meru,059,South Imenti,0291,Igoji East,040,Mutuone Nursery School,,
012,Meru,059,South Imenti,0291,Igoji East,041,Miruriiri Primary School,37.66589217,-0.155893055
012,Meru,059,South Imenti,0291,Igoji East,042,Kathigu Primary School,37.6833855,-0.159061111
012,Meru,059,South Imenti,0292,Igoji West,043,Kiroone Primary School,37.63284689,-0.152018611
012,Meru,059,South Imenti,0292,Igoji West,044,Mugae Hill Primary School,37.58753,0.276428
012,Meru,059,South Imenti,0292,Igoji West,045,Mukuciune  Primary School,37.60176855999999,-0.141912777
012,Meru,059,South Imenti,0292,Igoji West,046,Mukaragatine Primary School,37.59332661,-0.142614444
012,Meru,059,South Imenti,0292,Igoji West,047,Kiamweri Primary School,37.57719272,-0.14885222
012,Meru,059,South Imenti,0292,Igoji West,048,Mutunguru Primary School,37.61228938,-0.17505422
012,Meru,059,South Imenti,0292,Igoji West,049,Kaura Tea Buying Centre,,
012,Meru,059,South Imenti,0292,Igoji West,050,Kiithwa Primary School,37.62100578,-0.181099166
012,Meru,059,South Imenti,0292,Igoji West,051,Kinoro Market Mobile,,
012,Meru,059,South Imenti,0292,Igoji West,052,Karegi Primary School,,
012,Meru,059,South Imenti,0292,Igoji West,053,Rigiri Coffee Factory,,
012,Meru,059,South Imenti,0292,Igoji West,054,Kinoro Primary School,37.62219439,-0.180335833
012,Meru,059,South Imenti,0292,Igoji West,055,Murembu Primary School,37.59471328,-0.181375
012,Meru,059,South Imenti,0292,Igoji West,056,Kiandugu Primary School,,
012,Meru,059,South Imenti,0292,Igoji West,057,Kathuguya Primary School,37.62645633,-0.1958525
012,Meru,059,South Imenti,0292,Igoji West,058,Mutonga Coffee Factory,,
012,Meru,059,South Imenti,0292,Igoji West,059,Kiangua Primary School,37.60310494,-0.180064444
012,Meru,059,South Imenti,0292,Igoji West,060,Karia Coffee Factory,,
012,Meru,059,South Imenti,0292,Igoji West,061,Gakuuni Primary School,37.64591661,-0.198602777
012,Meru,059,South Imenti,0293,Abogeta East,062,St. Alloysius Primary School,,
012,Meru,059,South Imenti,0293,Abogeta East,063,Kanyakine Primary School,37.671798,-0.12453
012,Meru,059,South Imenti,0293,Abogeta East,064,Ntharene Primary School,,
012,Meru,059,South Imenti,0293,Abogeta East,065,Kothine Day Secondary School,,
012,Meru,059,South Imenti,0293,Abogeta East,066,Nthunguri Primary School,37.65759356,-0.119418611
012,Meru,059,South Imenti,0293,Abogeta East,067,Igoki Secondary School,,
012,Meru,059,South Imenti,0293,Abogeta East,068,Kirogine Primary School,,
012,Meru,059,South Imenti,0293,Abogeta East,069,Kamuringi Primary School,37.6624905,-0.132576111
012,Meru,059,South Imenti,0293,Abogeta East,070,Yururu Primary School,37.66303022,-0.144935333
012,Meru,059,South Imenti,0293,Abogeta East,071,Nyanya Coffee Factory,,
012,Meru,059,South Imenti,0293,Abogeta East,072,Gaatia Primary School,37.64141161,-0.085980833
012,Meru,059,South Imenti,0293,Abogeta East,073,Kairaa Primary School,,
012,Meru,059,South Imenti,0293,Abogeta East,074,Kithakanaro Primary School,37.71078883,-0.128677778
012,Meru,059,South Imenti,0293,Abogeta East,075,Muutiokiama  Primary School,37.72899939,-0.124426111
012,Meru,059,South Imenti,0293,Abogeta East,076,Maraa Primary School,37.76749049999999,-0.135936111
012,Meru,059,South Imenti,0293,Abogeta East,077,Kithinu Primary School,,
012,Meru,059,South Imenti,0293,Abogeta East,078,Ithitwe Primary School,,
012,Meru,059,South Imenti,0293,Abogeta East,079,Kithatu Primary School,37.69700106,-0.139997777
012,Meru,059,South Imenti,0293,Abogeta East,080,Kiringa Primary School,37.724698559999986,-0.143663333
012,Meru,059,South Imenti,0293,Abogeta East,081,Nyomba Ya Athi Primary School,,
012,Meru,059,South Imenti,0293,Abogeta East,082,Lower Chure Secondary  School,37.66397383,-0.093968333
012,Meru,059,South Imenti,0293,Abogeta East,083,Mwichiune Primary School,,
012,Meru,059,South Imenti,0293,Abogeta East,084,Unja Coffee Factory,,
012,Meru,059,South Imenti,0293,Abogeta East,085,Iriene Primary School,37.67962161,-0.103721944
012,Meru,059,South Imenti,0294,Abogeta West,086,Igandene Primary School,37.63672161,-0.120533333
012,Meru,059,South Imenti,0294,Abogeta West,087,Karirune Tea Buying Center,,
012,Meru,059,South Imenti,0294,Abogeta West,088,Bubui Primary School,37.62089438999999,-0.121187222
012,Meru,059,South Imenti,0294,Abogeta West,089,Kionyo Education Centre,,
012,Meru,059,South Imenti,0294,Abogeta West,090,Gatekene Primary School,,
012,Meru,059,South Imenti,0294,Abogeta West,091,Machikine Primary School,,
012,Meru,059,South Imenti,0294,Abogeta West,092,Ithimbari Primary School,37.592663,-0.087586
012,Meru,059,South Imenti,0294,Abogeta West,093,Ndagene Secondary School,,
012,Meru,059,South Imenti,0294,Abogeta West,094,Nkuriga Primary School,37.61007494,-0.076951944
012,Meru,059,South Imenti,0294,Abogeta West,095,Kithaene Primary School,37.22727,0.030662
012,Meru,059,South Imenti,0294,Abogeta West,096,Menwe Primary School,37.58193578,-0.102125555
012,Meru,059,South Imenti,0294,Abogeta West,097,Ngongo Primary School,37.63702967,-0.101371388
012,Meru,059,South Imenti,0294,Abogeta West,098,Giumpu Primary School,37.64720966999999,-0.138975
012,Meru,059,South Imenti,0294,Abogeta West,099,Kionyo Primary School,37.59560133,-0.118409444
012,Meru,059,South Imenti,0294,Abogeta West,100,Kithangari Primary School,37.58776994,-0.114451388
012,Meru,059,South Imenti,0294,Abogeta West,101,Murungurune Primary School,37.57151578,-0.124741111
012,Meru,059,South Imenti,0294,Abogeta West,102,Kariene Tea Buying Centre,,
012,Meru,059,South Imenti,0294,Abogeta West,103,Irimbene Primary School,37.56924217,-0.1346275
012,Meru,059,South Imenti,0294,Abogeta West,104,Kairiene Primary School,37.59223466999999,-0.136898333
012,Meru,059,South Imenti,0294,Abogeta West,105,Gumpira Tea Buying Centre,,
012,Meru,059,South Imenti,0294,Abogeta West,106,Nyaagi Primary School,37.61131189,-0.133861944
012,Meru,059,South Imenti,0294,Abogeta West,107,Gaturi Primary School,37.62734772,-0.137023055
012,Meru,059,South Imenti,0294,Abogeta West,108,Gangara Primary School,37.719335,-0.630222
012,Meru,059,South Imenti,0294,Abogeta West,109,Kanthungu Tea Buying Centre,,
012,Meru,059,South Imenti,0295,Nkuene,110,Rugeju Coffee Factory,,
012,Meru,059,South Imenti,0295,Nkuene,111,Mikumbune Primary School,37.61867189,-0.0772625
012,Meru,059,South Imenti,0295,Nkuene,112,Kandigi Coffee Factory,,
012,Meru,059,South Imenti,0295,Nkuene,113,Thaaru Market,,
012,Meru,059,South Imenti,0295,Nkuene,114,Gatinya Tea Buying Centre,,
012,Meru,059,South Imenti,0295,Nkuene,115,Gitijiwe Primary School,37.60373244,-0.041507222
012,Meru,059,South Imenti,0295,Nkuene,116,Rubiri Tea Buying Centre,,
012,Meru,059,South Imenti,0295,Nkuene,117,Gankondi Primary School,37.60325994,-0.026701388
012,Meru,059,South Imenti,0295,Nkuene,118,Kiangurwe Coffee Factory,,
012,Meru,059,South Imenti,0295,Nkuene,119,Ukuu Primary School,37.6464091,-0.045130833
012,Meru,059,South Imenti,0295,Nkuene,120,Kaubau Primary School,37.62007383,-0.042555833
012,Meru,059,South Imenti,0295,Nkuene,121,Baitigitu Primary School,37.5804005,-0.035478055
012,Meru,059,South Imenti,0295,Nkuene,122,Marimba Primary School,37.57133383,-0.056167222
012,Meru,059,South Imenti,0295,Nkuene,123,Kathera Tea Buying Centre,,
012,Meru,059,South Imenti,0295,Nkuene,124,Kiithe Primary School,37.59730272,-0.0585675
012,Meru,059,South Imenti,0295,Nkuene,125,Kathera Primary School,37.59094549999998,-0.053259166
012,Meru,059,South Imenti,0295,Nkuene,126,Kigarine Primary School,37.59194161,-0.063587777
012,Meru,059,South Imenti,0295,Nkuene,127,Kagwampungu Primary School,37.6123255,-0.057623055
012,Meru,059,South Imenti,0295,Nkuene,128,Ntemwene Primary School,37.63203606,-0.059962222
012,Meru,059,South Imenti,0295,Nkuene,129,Kathungutho Tea Buying Centre,,
012,Meru,059,South Imenti,0295,Nkuene,130,Kianjogu Primary School,37.799077,-0.579891
012,Meru,059,South Imenti,0295,Nkuene,131,Kieru Coffee Factory,,
012,Meru,059,South Imenti,0295,Nkuene,132,Kigane Primary School,37.651037719999984,-0.072503055
012,Meru,059,South Imenti,0295,Nkuene,133,Kigane Cattle Dip,,
012,Meru,059,South Imenti,0295,Nkuene,134,Kathanthatu Primary School,37.66231189,-0.081663611
012,Meru,059,South Imenti,0295,Nkuene,135,Gitune Coffee Factory,,
012,Meru,059,South Imenti,0295,Nkuene,136,Nkubu Polytechnic,,
012,Meru,059,South Imenti,0295,Nkuene,137,County Social Hall,,
012,Meru,059,South Imenti,0295,Nkuene,138,Nkubu Primary School,37.66591606,-0.066776111
012,Meru,059,South Imenti,0295,Nkuene,139,Nkubu Secondary School,,
012,Meru,059,South Imenti,0295,Nkuene,140,Nkubu Day Secondary School,,
012,Meru,059,South Imenti,0295,Nkuene,141,Buuri Ya King'ori Priimary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,001,Kiini Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,002,Ikame Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,003,Mugona Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,004,Kiamuchumbi Tea Buying Centre,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,005,Pcea Mitheru Church Grounds,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,006,Giampampo Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,007,Gaketha Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,008,Minugu Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,009,Ruguta Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,010,Kamachuku Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,011,Muthenge Apostloic Church Grounds,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,012,Igangara Secondary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,013,Kaganjo Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,014,Muragara Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,015,Kamutuma Nica Church Grounds,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,016,Ndumbini Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,017,Kathangawe Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,018,Matinia Market Grounds,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,019,Kagongo Gacheke Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,020,Nkururu Nursery School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,021,Karimba Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,022,Magundu Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,023,Iriani Coffee Factory,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,024,Magundu Secondary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,025,Gituntu Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,026,Gituntu Secondary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,027,Mikuu Primary School,,
013,Tharaka - Nithi,060,Maara,0296,Mitheru,028,Mikuu Market Grounds,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,029,Marima Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,030,Rurea Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,031,Muthambi Polytechnic,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,032,Willies Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,033,Kariani Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,034,Nkundi Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,035,Kathugune Methodist,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,036,Ntatua Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,037,Nica Gichue Church Grounds,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,038,Maatha Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,039,Kanoro Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,040,Ntakani Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,041,Nica Kareni Church Grounds,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,042,Mukuthuku Pcea Church Grounds,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,043,Mumbuni Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,044,Karigini Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,045,Kajiambaki Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,046,Ikindu Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,047,D.E.B Ntuibu Nursery School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,048,Gituja Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,049,Iriga Tea Buying Centre Grounds,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,050,Kagongo Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,051,Muti Iguru Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,052,Muraga Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,053,Itara Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,054,Nyagani Dispensary Grounds,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,055,Muthambi Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,056,Kajiunduthi Primary School,,
013,Tharaka - Nithi,060,Maara,0297,Muthambi,057,Marima Stage Grounds,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,058,Iruri Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,059,Kagiti Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,060,Makengi Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,061,Igakiramba Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,062,Maguma Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,063,M/Ekorani Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,064,Mautini Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,065,Maguma Day Secondary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,066,Kanini Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,067,Ndintune Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,068,Kabaikubu Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,069,Kaare Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,070,Kanoa Catholic Prayer House,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,071,Kianjuki Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,072,Kabui Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,073,Kithitu Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,074,Kiairugu Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,075,Kiairugu Coffee Factory,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,076,Rugongoni Eapc Church Grounds,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,077,Gatangi Nursery School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,078,Karumbi Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,079,Kiurani Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,080,Kirindini Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,081,Kieni Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,082,Kiroo Coffee Factory,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,083,J.K. Memorial Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,084,Iruma Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,085,Nkumbo Nursery School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,086,Iruma Coffee Factory,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,087,Eapc Kirigi Church Grounds,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,088,Nguruki Primary School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,089,Nguruki Cattle Dip Grounds,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,090,Nguruki Pefa Nursery School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,091,Kathareni Pefa Nursery School,,
013,Tharaka - Nithi,060,Maara,0298,Mwimbi,092,Salvation Army Church Grounds,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,093,Mwiria Market Grounds,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,094,Keriani Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,095,Kariakomo Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,096,Kirumi Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,097,Kauni Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,098,Kibura Market Grounds,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,099,Igwanjau Secondary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,100,Ukuruni Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,101,Ikumbo Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,102,Ciamparatia Market Grounds,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,103,Mukui Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,104,Murunga Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,105,Mbironi Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,106,Ngaita Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,107,Kajiethetu Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,108,Nkangani Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,109,Mugumango Youth Polytechnic,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,110,Kiamaogo Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,111,Ntumu Boarding Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,112,Ndunguri Primary School,,
013,Tharaka - Nithi,060,Maara,0299,Ganga,113,Ngeru Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,114,Kiraro Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,115,Kieganguru Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,116,Nturiri Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,117,Nturiri Boys Secondary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,118,Kiamuchairu Health Centre,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,119,Kairuni Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,120,Thigaa Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,121,Kaururu Pcea Church,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,122,Polepole Mkt Grounds,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,123,Kairuni Coffee Factory,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,124,Itiri Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,125,Chogoria Girls Boarding Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,126,Kamara Market Grounds,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,127,Kabeche Market Grounds,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,128,Kimuchiaprimary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,129,Majira Tea Buying Centre,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,130,Chogoria Complex Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,131,Makuri Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,132,Girira Tea Buying Centre,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,133,Makuri Tea Buying Centre,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,134,Gianchuku Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,135,Kangatunyi Tea Buying Centre,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,136,Kimoro Tea Buying  Centre,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,137,Mbogori Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,138,Kalewa Primary School,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,139,Gantaraki Pcea Church Grounds,,
013,Tharaka - Nithi,060,Maara,0300,Chogoria,140,Kiego Tea Banda,,
